Date,Price,Open,High,Low,Change %
2019-12-31,1.5316,1.5356,1.5387,1.5261,-0.25%
2020-01-01,1.5355,1.5385,1.5439,1.5301,-0.19%
2020-01-02,1.5385,1.5469,1.548,1.5356,-0.56%
2020-01-03,1.5471,1.5486,1.5512,1.546,-0.12%
2020-01-04,1.549,1.5662,1.5691,1.5457,-1.10%
2020-01-05,1.5662,1.5533,1.5701,1.5522,0.80%
2020-01-06,1.5537,1.5509,1.5591,1.5473,0.17%
2020-01-07,1.551,1.5649,1.5671,1.5447,-0.91%
2020-01-08,1.5653,1.5736,1.5751,1.5639,-0.45%
2020-01-09,1.5723,1.5776,1.5809,1.5701,-0.34%
2020-01-10,1.5776,1.5745,1.5817,1.5729,0.20%
2020-01-11,1.5745,1.5667,1.577,1.5633,0.47%
2020-01-12,1.5671,1.5591,1.5717,1.5561,0.54%
2020-01-13,1.5587,1.5446,1.5614,1.5393,0.84%
2020-01-14,1.5457,1.5246,1.5524,1.5244,1.38%
2020-01-15,1.5246,1.5244,1.5276,1.5164,0.01%
2020-01-16,1.5245,1.5179,1.5292,1.515,0.41%
2020-01-17,1.5183,1.5122,1.5219,1.509,0.42%
2020-01-18,1.512,1.5143,1.5176,1.509,-0.14%
2020-01-19,1.5141,1.5351,1.5398,1.5114,-1.37%
2020-01-20,1.5351,1.544,1.5492,1.5303,-0.58%
2020-01-21,1.544,1.5342,1.55,1.5329,0.67%
2020-01-22,1.5338,1.5239,1.5343,1.5176,0.66%
2020-01-23,1.5238,1.5171,1.5265,1.5109,0.32%
2020-01-24,1.5189,1.5055,1.5191,1.5027,0.86%
2020-01-25,1.5059,1.5036,1.5071,1.496,0.15%
2020-01-26,1.5036,1.4926,1.5084,1.4914,0.74%
2020-01-27,1.4926,1.4908,1.4978,1.4858,0.13%
2020-01-28,1.4906,1.496,1.4986,1.4889,-0.37%
2020-01-29,1.4962,1.4933,1.5055,1.4916,0.18%
2020-01-30,1.4935,1.484,1.4971,1.4813,0.63%
2020-01-31,1.4842,1.4781,1.4857,1.4704,0.42%
2020-02-01,1.478,1.4674,1.4805,1.4605,0.71%
2020-02-02,1.4676,1.4638,1.4687,1.4569,0.30%
2020-02-03,1.4632,1.4712,1.4726,1.4587,-0.56%
2020-02-04,1.4714,1.4867,1.4888,1.4682,-1.03%
2020-02-05,1.4867,1.4806,1.4975,1.4804,0.40%
2020-02-06,1.4808,1.488,1.4922,1.4801,-0.48%
2020-02-07,1.488,1.4922,1.4983,1.4869,-0.27%
2020-02-08,1.4921,1.4827,1.4945,1.481,0.62%
2020-02-09,1.4829,1.4826,1.487,1.4779,0.04%
2020-02-10,1.4823,1.4817,1.4873,1.4739,0.03%
2020-02-11,1.4818,1.4811,1.4873,1.4754,0.05%
2020-02-12,1.481,1.488,1.4903,1.4754,-0.46%
2020-02-13,1.4878,1.485,1.4924,1.4796,0.19%
2020-02-14,1.485,1.4881,1.4995,1.4807,-0.20%
2020-02-15,1.488,1.4851,1.4956,1.4829,0.20%
2020-02-16,1.4851,1.4952,1.4985,1.484,-0.68%
2020-02-17,1.4952,1.497,1.499,1.484,0.01%
2020-02-18,1.4951,1.4753,1.499,1.4722,1.35%
2020-02-19,1.4752,1.4982,1.5013,1.469,-1.51%
2020-02-20,1.4978,1.4745,1.5149,1.4634,1.58%
2020-02-21,1.4745,1.4827,1.4845,1.4722,-0.57%
2020-02-22,1.4829,1.4744,1.4855,1.4731,0.58%
2020-02-23,1.4744,1.4883,1.4897,1.4698,-0.93%
2020-02-24,1.4882,1.4928,1.5027,1.4848,-0.31%
2020-02-25,1.4929,1.5069,1.51,1.4896,-0.94%
2020-02-26,1.507,1.5132,1.5133,1.5031,-0.38%
2020-02-27,1.5128,1.5038,1.5137,1.5023,0.60%
2020-02-28,1.5038,1.524,1.5257,1.5029,-1.33%
2020-02-29,1.5241,1.5264,1.527,1.5214,-0.15%
2020-03-01,1.5264,1.5361,1.5373,1.5249,-0.63%
2020-03-02,1.5361,1.5363,1.5399,1.5344,-0.02%
2020-03-03,1.5364,1.5437,1.5445,1.5349,-0.45%
2020-03-04,1.5434,1.5406,1.5461,1.5384,0.18%
2020-03-05,1.5406,1.5528,1.5553,1.5391,-0.79%
2020-03-06,1.5528,1.5452,1.5539,1.5444,0.47%
2020-03-07,1.5455,1.5456,1.5475,1.5402,-0.01%
2020-03-08,1.5457,1.5398,1.5478,1.5334,0.37%
2020-03-09,1.54,1.5413,1.5435,1.5343,-0.08%
2020-03-10,1.5413,1.5433,1.5466,1.5402,-0.14%
2020-03-11,1.5435,1.5357,1.5483,1.5344,0.53%
2020-03-12,1.5354,1.5362,1.5403,1.5316,-0.05%
2020-03-13,1.5362,1.5402,1.5445,1.534,-0.25%
2020-03-14,1.54,1.5385,1.5425,1.5372,0.10%
2020-03-15,1.5385,1.5234,1.5417,1.521,0.96%
2020-03-16,1.5238,1.5251,1.5301,1.5218,-0.10%
2020-03-17,1.5254,1.5215,1.5277,1.5197,0.26%
2020-03-18,1.5215,1.5249,1.5272,1.5203,-0.20%
2020-03-19,1.5246,1.533,1.5354,1.521,-0.53%
2020-03-20,1.5328,1.5181,1.5347,1.5164,0.96%
2020-03-21,1.5183,1.5168,1.5252,1.5137,0.11%
2020-03-22,1.5166,1.5038,1.5196,1.4987,0.84%
2020-03-23,1.504,1.5086,1.5101,1.5005,-0.19%
2020-03-24,1.5069,1.5068,1.5098,1.499,0.01%
2020-03-25,1.5067,1.5135,1.5164,1.5017,-0.45%
2020-03-26,1.5135,1.5198,1.5221,1.5128,-0.41%
2020-03-27,1.5197,1.5077,1.5223,1.5059,0.78%
2020-03-28,1.508,1.4987,1.5103,1.4975,0.60%
2020-03-29,1.499,1.501,1.5038,1.495,-0.13%
2020-03-30,1.501,1.5143,1.5213,1.4971,-0.88%
2020-03-31,1.5143,1.5144,1.5179,1.5075,-0.01%
2020-04-01,1.5145,1.5112,1.5201,1.5057,0.22%
2020-04-02,1.5111,1.5169,1.5181,1.5105,-0.26%
2020-04-03,1.5151,1.5185,1.5237,1.5076,-0.21%
2020-04-04,1.5183,1.5236,1.5269,1.5151,-0.32%
2020-04-05,1.5232,1.516,1.5269,1.5143,0.48%
2020-04-06,1.5159,1.517,1.5192,1.5075,-0.08%
2020-04-07,1.5171,1.5184,1.5194,1.5097,0.07%
2020-04-08,1.516,1.509,1.5177,1.5076,0.48%
2020-04-09,1.5088,1.5109,1.5118,1.5034,-0.15%
2020-04-10,1.5111,1.5151,1.5157,1.5055,-0.26%
2020-04-11,1.5151,1.5249,1.5275,1.5141,-0.65%
2020-04-12,1.525,1.5332,1.5337,1.52,-0.51%
2020-04-13,1.5328,1.5585,1.5587,1.5328,-1.40%
2020-04-14,1.5545,1.5577,1.5581,1.5545,-0.19%
2020-04-15,1.5575,1.5559,1.5621,1.5549,0.10%
2020-04-16,1.5559,1.5515,1.5575,1.55,0.29%
2020-04-17,1.5514,1.5568,1.5588,1.5508,-0.27%
2020-04-18,1.5556,1.554,1.557,1.5538,0.12%
2020-04-19,1.5538,1.5557,1.5567,1.5528,-0.14%
2020-04-20,1.556,1.5522,1.5566,1.5503,0.24%
2020-04-21,1.5522,1.5591,1.561,1.5486,-0.44%
2020-04-22,1.559,1.562,1.5667,1.5573,-0.26%
2020-04-23,1.5631,1.5671,1.5684,1.5604,-0.26%
2020-04-24,1.5671,1.5576,1.568,1.555,0.62%
2020-04-25,1.5575,1.5749,1.5757,1.5544,-1.10%
2020-04-26,1.5749,1.5638,1.5787,1.561,0.71%
2020-04-27,1.5638,1.572,1.5747,1.56,-0.52%
2020-04-28,1.572,1.5734,1.5747,1.5694,-0.08%
2020-04-29,1.5732,1.5715,1.5756,1.565,0.10%
2020-04-30,1.5716,1.5672,1.5722,1.5648,0.29%
2020-05-01,1.5671,1.5654,1.5719,1.5626,0.11%
2020-05-02,1.5653,1.5588,1.5682,1.5542,0.45%
2020-05-03,1.5583,1.5675,1.5697,1.557,-0.57%
2020-05-04,1.5673,1.5686,1.5726,1.5642,-0.08%
2020-05-05,1.5686,1.5637,1.5719,1.5619,0.32%
2020-05-06,1.5636,1.5729,1.5744,1.563,-0.60%
2020-05-07,1.573,1.565,1.5765,1.5587,0.52%
2020-05-08,1.5648,1.5736,1.5743,1.5614,-0.56%
2020-05-09,1.5736,1.5794,1.5828,1.5716,-0.35%
2020-05-10,1.5792,1.571,1.5807,1.5679,0.53%
2020-05-11,1.5708,1.5708,1.5736,1.5648,0.02%
2020-05-12,1.5705,1.5657,1.5715,1.5627,0.32%
2020-05-13,1.5655,1.5694,1.5716,1.5628,-0.25%
2020-05-14,1.5695,1.5683,1.5738,1.5632,0.08%
2020-05-15,1.5682,1.563,1.5721,1.5589,0.31%
2020-05-16,1.5634,1.5642,1.5682,1.563,-0.04%
2020-05-17,1.5641,1.5669,1.5737,1.5619,-0.18%
2020-05-18,1.5669,1.5711,1.5713,1.5593,-0.27%
2020-05-19,1.5711,1.5781,1.5782,1.5694,-0.44%
2020-05-20,1.5781,1.5922,1.5943,1.5776,-0.87%
2020-05-21,1.5919,1.5842,1.5945,1.5833,0.49%
2020-05-22,1.5842,1.5875,1.5919,1.584,-0.20%
2020-05-23,1.5873,1.5833,1.5888,1.5791,0.27%
2020-05-24,1.5831,1.5978,1.6004,1.5825,-0.91%
2020-05-25,1.5977,1.6004,1.6024,1.587,-0.17%
2020-05-26,1.6004,1.5972,1.6016,1.5964,0.20%
2020-05-27,1.5972,1.5977,1.602,1.5927,-0.16%
2020-05-28,1.5998,1.6002,1.6017,1.5944,-0.01%
2020-05-29,1.6,1.6014,1.604,1.5951,-0.07%
2020-05-30,1.6011,1.6134,1.6163,1.6002,-0.74%
2020-05-31,1.613,1.612,1.6183,1.6086,0.06%
2020-06-01,1.612,1.6098,1.6147,1.6077,0.19%
2020-06-02,1.609,1.6031,1.61,1.6018,0.37%
2020-06-03,1.6031,1.6052,1.6062,1.5996,-0.12%
2020-06-04,1.605,1.6109,1.6132,1.601,-0.38%
2020-06-05,1.6111,1.6164,1.6187,1.6111,-0.33%
2020-06-06,1.6165,1.6097,1.6182,1.608,0.44%
2020-06-07,1.6094,1.609,1.6128,1.6029,0.04%
2020-06-08,1.6088,1.6022,1.6097,1.5941,0.42%
2020-06-09,1.6021,1.5903,1.6071,1.5875,0.73%
2020-06-10,1.5905,1.6086,1.6103,1.5896,-1.12%
2020-06-11,1.6085,1.6077,1.6128,1.6051,0.04%
2020-06-12,1.6078,1.612,1.6138,1.6009,-0.25%
2020-06-13,1.6119,1.617,1.6228,1.6104,-0.30%
2020-06-14,1.6168,1.6095,1.6182,1.603,0.45%
2020-06-15,1.6096,1.6084,1.613,1.6025,0.07%
2020-06-16,1.6084,1.5959,1.61,1.5943,0.75%
2020-06-17,1.5964,1.6145,1.616,1.5953,-1.11%
2020-06-18,1.6143,1.6185,1.625,1.6111,-0.27%
2020-06-19,1.6186,1.6214,1.6253,1.6162,-0.17%
2020-06-20,1.6214,1.624,1.6288,1.6166,-0.17%
2020-06-21,1.6242,1.6246,1.6275,1.6214,-0.03%
2020-06-22,1.6247,1.6319,1.6334,1.6237,-0.43%
2020-06-23,1.6317,1.6341,1.6345,1.6277,-0.14%
2020-06-24,1.634,1.639,1.6416,1.6327,-0.30%
2020-06-25,1.6389,1.6362,1.6418,1.6303,0.17%
2020-06-26,1.6361,1.6288,1.6369,1.6288,0.45%
2020-06-27,1.6288,1.6401,1.6526,1.6284,-0.69%
2020-06-28,1.6401,1.6277,1.641,1.6246,0.77%
2020-06-29,1.6275,1.6279,1.6359,1.625,-0.01%
2020-06-30,1.6277,1.6233,1.6312,1.6162,0.27%
2020-07-01,1.6233,1.6271,1.6279,1.622,-0.22%
2020-07-02,1.6269,1.6256,1.6279,1.6206,0.09%
2020-07-03,1.6255,1.6212,1.627,1.6184,0.27%
2020-07-04,1.6212,1.6107,1.6231,1.6052,0.65%
2020-07-05,1.6107,1.6105,1.6159,1.6058,0.01%
2020-07-06,1.6105,1.6202,1.6235,1.6098,-1.36%
2020-07-07,1.6327,1.6333,1.6341,1.6284,-0.03%
2020-07-08,1.6332,1.6462,1.6467,1.633,-0.79%
2020-07-09,1.6462,1.6471,1.6499,1.6439,-0.05%
2020-07-10,1.6471,1.6608,1.6616,1.6467,-0.82%
2020-07-11,1.6608,1.6593,1.6644,1.6583,0.05%
2020-07-12,1.6599,1.6587,1.6614,1.6562,0.07%
2020-07-13,1.6587,1.6578,1.6616,1.6568,0.07%
2020-07-14,1.6576,1.6542,1.6606,1.6536,0.22%
2020-07-15,1.654,1.6578,1.6596,1.6538,-0.23%
2020-07-16,1.6578,1.657,1.6599,1.6526,0.04%
2020-07-17,1.6571,1.6579,1.6597,1.6561,-0.05%
2020-07-18,1.658,1.6597,1.6603,1.6562,-0.09%
2020-07-19,1.6595,1.6616,1.6679,1.6589,-0.13%
2020-07-20,1.6617,1.673,1.673,1.6611,-0.66%
2020-07-21,1.6728,1.6723,1.6741,1.6712,0.19%
2020-07-22,1.6696,1.6688,1.6704,1.6677,0.05%
2020-07-23,1.6687,1.669,1.6698,1.6656,-0.01%
2020-07-24,1.6688,1.6813,1.6844,1.6685,-0.75%
2020-07-25,1.6814,1.6787,1.6818,1.6755,0.16%
2020-07-26,1.6787,1.6783,1.6796,1.6768,0.08%
2020-07-27,1.6774,1.6831,1.6835,1.6765,-0.35%
2020-07-28,1.6833,1.6852,1.6865,1.6822,-0.12%
2020-07-29,1.6854,1.6886,1.689,1.682,-0.19%
2020-07-30,1.6886,1.6864,1.689,1.6845,0.14%
2020-07-31,1.6863,1.682,1.6864,1.6812,0.26%
2020-08-01,1.682,1.6885,1.6894,1.6814,-0.39%
2020-08-02,1.6886,1.6915,1.6928,1.6857,-0.17%
2020-08-03,1.6915,1.6944,1.6957,1.6888,-0.18%
2020-08-04,1.6945,1.6984,1.6997,1.6933,-0.23%
2020-08-05,1.6984,1.6973,1.7002,1.6972,0.06%
2020-08-06,1.6974,1.6987,1.7001,1.6961,-0.07%
2020-08-07,1.6986,1.7046,1.7056,1.6966,-0.33%
2020-08-08,1.7043,1.7066,1.7096,1.7022,-0.12%
2020-08-09,1.7064,1.7077,1.7085,1.7041,-0.06%
2020-08-10,1.7075,1.7092,1.71,1.7054,-0.08%
2020-08-11,1.7088,1.7101,1.7119,1.7036,-0.07%
2020-08-12,1.71,1.7138,1.7146,1.7087,-0.22%
2020-08-13,1.7138,1.7142,1.7153,1.7113,-0.03%
2020-08-14,1.7143,1.7085,1.7193,1.7059,0.34%
2020-08-15,1.7085,1.7117,1.7144,1.7069,-0.23%
2020-08-16,1.7125,1.7134,1.7153,1.71,-0.04%
2020-08-17,1.7132,1.7157,1.717,1.7104,-0.15%
2020-08-18,1.7157,1.7132,1.7163,1.7094,0.15%
2020-08-19,1.7132,1.7127,1.7148,1.7083,0.03%
2020-08-20,1.7127,1.7162,1.7171,1.7107,-0.19%
2020-08-21,1.7159,1.7155,1.718,1.713,0.02%
2020-08-22,1.7155,1.7167,1.717,1.7106,-0.06%
2020-08-23,1.7166,1.7151,1.7179,1.7141,0.09%
2020-08-24,1.715,1.7108,1.7168,1.7095,0.26%
2020-08-25,1.7106,1.7021,1.7118,1.7008,0.42%
2020-08-26,1.7035,1.7026,1.7053,1.7007,0.05%
2020-08-27,1.7027,1.6986,1.7042,1.6971,0.25%
2020-08-28,1.6984,1.6984,1.7005,1.6949,-0.01%
2020-08-29,1.6986,1.7029,1.7033,1.6965,-0.24%
2020-08-30,1.7027,1.7015,1.7052,1.7002,0.09%
2020-08-31,1.7012,1.7039,1.7062,1.7003,-0.17%
2020-09-01,1.7041,1.6993,1.7064,1.6982,0.28%
2020-09-02,1.6993,1.6965,1.7002,1.6925,0.16%
2020-09-03,1.6966,1.6986,1.6992,1.6939,-0.11%
2020-09-04,1.6984,1.697,1.7012,1.6959,0.11%
2020-09-05,1.6965,1.6929,1.6994,1.6922,0.22%
2020-09-06,1.6928,1.6787,1.693,1.6784,0.83%
2020-09-07,1.6788,1.6757,1.6811,1.6738,0.19%
2020-09-08,1.6756,1.6801,1.6818,1.6742,-0.28%
2020-09-09,1.6803,1.6797,1.6835,1.6784,0.00%
2020-09-10,1.6803,1.6822,1.6846,1.6782,-0.10%
2020-09-11,1.682,1.6736,1.6824,1.6721,0.50%
2020-09-12,1.6737,1.675,1.677,1.6698,-0.07%
2020-09-13,1.6749,1.6745,1.6782,1.6728,0.02%
2020-09-14,1.6746,1.676,1.6771,1.6724,-0.04%
2020-09-15,1.6752,1.6717,1.6779,1.6713,0.21%
2020-09-16,1.6717,1.6711,1.6742,1.6692,0.04%
2020-09-17,1.6711,1.681,1.6816,1.6698,-0.59%
2020-09-18,1.681,1.6841,1.6883,1.6782,-0.20%
2020-09-19,1.6843,1.6836,1.6855,1.6826,0.06%
2020-09-20,1.6833,1.6871,1.6877,1.6812,-0.23%
2020-09-21,1.6871,1.69,1.6919,1.6852,-0.18%
2020-09-22,1.6902,1.6839,1.6923,1.6831,0.38%
2020-09-23,1.6838,1.6813,1.6864,1.6801,0.14%
2020-09-24,1.6814,1.6812,1.6846,1.6805,-0.01%
2020-09-25,1.6816,1.6791,1.6841,1.6784,0.16%
2020-09-26,1.6789,1.6767,1.6807,1.6731,0.14%
2020-09-27,1.6766,1.6824,1.6875,1.6751,-0.36%
2020-09-28,1.6826,1.6867,1.6883,1.6817,-0.25%
2020-09-29,1.6869,1.6839,1.6904,1.6835,0.11%
2020-09-30,1.6851,1.6935,1.6939,1.6832,-0.48%
2020-10-01,1.6933,1.6955,1.6977,1.6923,-0.12%
2020-10-02,1.6954,1.6975,1.6988,1.6951,-0.14%
2020-10-03,1.6978,1.6867,1.6997,1.6864,0.67%
2020-10-04,1.6865,1.687,1.689,1.6855,-0.01%
2020-10-05,1.6867,1.6892,1.6898,1.6822,-0.15%
2020-10-06,1.6893,1.6874,1.692,1.6869,0.12%
2020-10-07,1.6873,1.683,1.6903,1.6807,0.27%
2020-10-08,1.6827,1.6808,1.685,1.6793,0.11%
2020-10-09,1.6808,1.6791,1.6856,1.6776,0.02%
2020-10-10,1.6805,1.6805,1.683,1.679,0.00%
2020-10-11,1.6805,1.6784,1.6809,1.6765,0.13%
2020-10-12,1.6783,1.6824,1.6838,1.6763,-0.24%
2020-10-13,1.6824,1.6791,1.6841,1.6784,0.19%
2020-10-14,1.6792,1.6787,1.682,1.6782,-0.10%
2020-10-15,1.6808,1.6793,1.6808,1.6772,0.09%
2020-10-16,1.6793,1.6796,1.6843,1.6786,-0.03%
2020-10-17,1.6798,1.6731,1.682,1.6719,0.41%
2020-10-18,1.673,1.673,1.675,1.6682,0.00%
2020-10-19,1.673,1.6709,1.6745,1.6696,-0.02%
2020-10-20,1.6734,1.6785,1.6791,1.6717,-0.30%
2020-10-21,1.6785,1.6795,1.6822,1.6755,-0.05%
2020-10-22,1.6793,1.6747,1.6801,1.6723,0.27%
2020-10-23,1.6748,1.6608,1.6756,1.6603,0.83%
2020-10-24,1.661,1.6574,1.6625,1.6564,0.18%
2020-10-25,1.658,1.6597,1.6606,1.6553,-0.11%
2020-10-26,1.6599,1.6627,1.6662,1.657,-0.17%
2020-10-27,1.6627,1.6627,1.6664,1.6618,-0.01%
2020-10-28,1.6629,1.666,1.6679,1.6616,-0.20%
2020-10-29,1.6663,1.665,1.6686,1.6612,0.15%
2020-10-30,1.6638,1.6612,1.6653,1.6599,0.16%
2020-10-31,1.6612,1.6584,1.665,1.6555,0.15%
2020-11-01,1.6587,1.6528,1.6599,1.6509,0.35%
2020-11-02,1.6529,1.6498,1.6551,1.6481,0.19%
2020-11-03,1.6498,1.649,1.6538,1.646,0.07%
2020-11-04,1.6486,1.6507,1.6522,1.6475,-0.12%
2020-11-05,1.6505,1.6543,1.657,1.6481,-0.22%
2020-11-06,1.6542,1.6593,1.6655,1.6508,-0.31%
2020-11-07,1.6593,1.6635,1.6648,1.6544,-0.26%
2020-11-08,1.6637,1.6644,1.6669,1.6604,-0.05%
2020-11-09,1.6646,1.6627,1.6652,1.6588,0.13%
2020-11-10,1.6625,1.6618,1.6717,1.6605,0.03%
2020-11-11,1.662,1.6618,1.664,1.657,0.02%
2020-11-12,1.6617,1.6646,1.6655,1.6596,-0.17%
2020-11-13,1.6646,1.672,1.675,1.6623,-0.40%
2020-11-14,1.6713,1.674,1.6787,1.6707,-0.16%
2020-11-15,1.674,1.6723,1.6778,1.6685,0.10%
2020-11-16,1.6723,1.6664,1.6743,1.6656,0.35%
2020-11-17,1.6664,1.6667,1.6718,1.664,-0.02%
2020-11-18,1.6667,1.6747,1.6752,1.6654,-0.47%
2020-11-19,1.6745,1.6687,1.6771,1.6677,0.34%
2020-11-20,1.6688,1.6675,1.67,1.6618,0.09%
2020-11-21,1.6673,1.6677,1.6702,1.662,-0.05%
2020-11-22,1.6681,1.6656,1.6728,1.6641,0.15%
2020-11-23,1.6656,1.662,1.6679,1.6582,0.24%
2020-11-24,1.6616,1.6652,1.6726,1.6612,-0.20%
2020-11-25,1.665,1.6679,1.6698,1.6625,-0.19%
2020-11-26,1.6681,1.6683,1.6734,1.6637,-0.02%
2020-11-27,1.6684,1.6715,1.6742,1.6655,-0.19%
2020-11-28,1.6715,1.6744,1.6824,1.6694,-0.19%
2020-11-29,1.6747,1.666,1.6757,1.6643,0.52%
2020-11-30,1.666,1.6595,1.6675,1.6593,0.39%
2020-12-01,1.6595,1.6452,1.6601,1.6425,0.88%
2020-12-02,1.645,1.6401,1.6489,1.6392,0.30%
2020-12-03,1.6401,1.6411,1.6429,1.6381,-0.07%
2020-12-04,1.6412,1.6324,1.642,1.63,0.55%
2020-12-05,1.6322,1.6311,1.6351,1.6273,0.08%
2020-12-06,1.6309,1.6326,1.6343,1.6252,-0.10%
2020-12-07,1.6326,1.6307,1.6345,1.6256,0.13%
2020-12-08,1.6305,1.6445,1.6446,1.6288,-0.79%
2020-12-09,1.6435,1.6488,1.65,1.6429,-0.30%
2020-12-10,1.6485,1.6561,1.6567,1.6444,-0.46%
2020-12-11,1.6562,1.6578,1.6609,1.6527,-0.10%
2020-12-12,1.6579,1.6586,1.6626,1.6536,-0.04%
2020-12-13,1.6585,1.6481,1.6589,1.6473,0.62%
2020-12-14,1.6483,1.6639,1.667,1.648,-0.93%
2020-12-15,1.6637,1.6575,1.6644,1.6555,0.37%
2020-12-16,1.6575,1.6474,1.6586,1.6449,0.60%
2020-12-17,1.6476,1.643,1.6486,1.6399,0.27%
2020-12-18,1.6431,1.6421,1.6454,1.6397,0.04%
2020-12-19,1.6424,1.6357,1.6461,1.6312,0.43%
2020-12-20,1.6354,1.6371,1.6382,1.6317,-0.10%
2020-12-21,1.6371,1.6439,1.6446,1.6324,-0.43%
2020-12-22,1.6441,1.6385,1.6466,1.6368,0.35%
2020-12-23,1.6383,1.6479,1.6509,1.6347,-0.60%
2020-12-24,1.6482,1.6482,1.6521,1.6402,0.01%
2020-12-25,1.6481,1.6448,1.6497,1.6441,0.20%
2020-12-26,1.6448,1.6403,1.6472,1.6376,0.27%
2020-12-27,1.6403,1.6406,1.644,1.6374,-0.02%
2020-12-28,1.6406,1.641,1.6435,1.6338,-0.06%
2020-12-29,1.6416,1.6454,1.6477,1.6397,-0.23%
2020-12-30,1.6454,1.6566,1.6606,1.6415,-0.68%
2020-12-31,1.6566,1.6559,1.658,1.6528,0.05%
